,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
39195,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,960
39205,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,111000
39212,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,15337
39216,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,170
39220,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,2720
39225,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,211
39274,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,975
39278,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,2935
39280,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,1646
39287,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,1575
39295,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,6000
39307,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,51256
39331,ITF11,L'Aquila,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,19600
39366,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,61050
39369,ITD43,Gorizia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,127
39377,ITC33,Genova,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,820
39383,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,360
39385,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,5560
39389,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,283000
39401,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,20100
39404,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,397395
39410,ITG15,Caltanissetta,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,1530
39418,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,5070
39433,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,3250
39452,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,32450
39454,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,8
39467,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,3350
39474,ITC12,Vercelli,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,190
39489,ITF11,L'Aquila,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,46000
39493,ITC31,Imperia,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,900
39495,ITD55,Bologna,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,7968
39505,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,1200000
39522,ITD33,Belluno,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,435
39530,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,83000
39532,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,184
39535,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,380
39542,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,60000
39552,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,1861
39554,ITF13,Pescara,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,342
39555,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,560
39557,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,700
39563,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,46000
39570,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,25680
39572,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,700
39590,ITF14,Chieti,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,125
39595,ITD52,Parma,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,48200
39614,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,480
39623,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,2400
39626,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,5051
39633,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,79000
39642,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,1250
39644,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,6750
39648,ITC14,Verbano-Cusio-Ossola,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,80
39661,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,102350
39672,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,40
39674,ITE1A,Grosseto,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,4320
39678,ITF12,Teramo,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,5750
39686,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,74
39688,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,5583
39695,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,676
39702,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,260
39706,ITD44,Trieste,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,225
39729,ITC18,Alessandria,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,13500
39737,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,780
39788,ITF13,Pescara,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,11179
39804,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,21000
39816,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,700
39836,ITF43,Taranto,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,800
39842,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,27500
39852,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,800
39885,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,22800
39901,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,150000
39907,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,950
39927,ITE1A,Grosseto,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,17680
39931,ITF21,Isernia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,3600
39939,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,390000
39943,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,10000
39951,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,230
39953,ITD41,Pordenone,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,2839
39957,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,1300
39959,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,2160
39963,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,5088996
39970,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,3100
39999,ITD32,Vicenza,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,6010
40015,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,10650
40017,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,120
40021,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,1780
40023,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,9600
40025,ITD51,Piacenza,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,1900
40029,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,186
40051,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,117000
40053,ITF34,Avellino,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,145000
40062,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,2465
40072,ITD51,Piacenza,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,8880
40076,ITC48,Pavia,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,350
40082,ITF11,L'Aquila,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,1020
40092,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,369
40114,ITC20,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,64000
40120,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,580000
40128,ITF22,Campobasso,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,5000
40159,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,14800
40168,ITE22,Terni,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,520
40170,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,3126
40171,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,78
40173,ITC33,Genova,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,120
40175,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,3770
40179,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,34000
40183,ITD32,Vicenza,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,174730
40185,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,1500
40204,ITC46,Bergamo,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,4820
40209,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,12217
40211,ITC47,Brescia,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,1480
40217,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,49400
40224,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,162000
40228,ITD41,Pordenone,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,1320
40230,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,26285
40232,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,80
40244,ITF52,Matera,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,71545
40259,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,16625
40263,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,4000
40267,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,17100
40269,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,2134
40273,ITD52,Parma,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,710515
40275,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,3750
40277,ITC48,Pavia,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,170
40278,ITD53,Reggio nell'Emilia,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,630
40284,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,32000
40286,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,510
40303,ITD51,Piacenza,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,18300
40314,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,6690
40333,ITF52,Matera,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,270
40342,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,8700
40346,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,1387
40363,ITF32,Benevento,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,3800
40364,ITC33,Genova,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,250
40371,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,3000
40375,ITD41,Pordenone,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,2637
40382,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,SWEEATOES,batata o patata dolce ,2018,2018,10190
40384,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,230
40392,ITG16,Enna,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,37
40402,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,51235
40414,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,3390
40437,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,4100
40458,ITE15,Prato,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,125
40464,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,17000
40472,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,52
40488,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,510
40503,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,540
40516,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,80
40538,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,11695
40540,ITF34,Avellino,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,20
40546,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,8446
40562,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,49500
40566,ITG13,Messina,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,35000
40570,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,11580
40579,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,29900
40583,ITC46,Bergamo,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,940
40604,ITC42,Como,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,1800
40621,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,995300
40656,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,12000
40667,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,2685
40677,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,550
40732,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,440
40733,ITG11,Trapani,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,70
40758,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,520
40764,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,400
40789,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,1290
40800,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,4450
40817,ITD33,Belluno,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,1000
40823,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,26
40831,ITG15,Caltanissetta,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,13650
40838,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,600
40878,ITC46,Bergamo,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,13070
40882,ITF13,Pescara,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,1437
40884,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,1800
40890,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,1310
40894,ITE19,Siena,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,200
40896,ITF13,Pescara,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,400
40915,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,200
40921,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,300
40930,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,1900
40934,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,13860
40938,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,7000
40945,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,12100
40947,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,600
40961,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,71500
40965,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,5975
40967,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,6000
40978,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,192540
40984,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,40000
40996,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,115000
41000,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,2380
41002,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,2768
41019,ITG18,Ragusa,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,1900
41025,ITF43,Taranto,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,32770
41039,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,440000
41041,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,1400
41053,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,443
41055,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,432
41057,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,1182
41065,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,850
41067,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,800
41073,ITE19,Siena,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,1400
41081,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,346120
41083,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,33
41094,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,1800
41096,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,180
41100,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,250
41113,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,3000
41143,ITC43,Lecco,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,100
