id,data_sbarco,nome_porto,latitudine,longitudine,nome_specie,quantita
284,2019-02-01T12:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
285,2019-01-24T08:05:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
286,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,2.3
287,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,12.8
288,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,20.3
289,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,3.0
290,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,2.8
291,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,4.3
292,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,1.9
293,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,3.7
294,2019-02-13T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,4.8
295,2019-02-22T08:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
296,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,24.3
297,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,11.5
298,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,7.8
299,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,4.8
300,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo chiodato,1.4
301,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,13.6
302,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,2.9
303,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,6.0
304,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,1.7
305,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,11.8
306,2019-02-18T15:30:00.000Z,ANZIO,41.45,12.616667,Rana pescatrice - Rospo,4.4
307,2019-02-08T10:10:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,100.0
308,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,7.3
309,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,11.1
310,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,6.7
311,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,2.4
312,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo chiodato,1.8
313,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,8.8
314,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,5.4
315,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,1.3
316,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Rana pescatrice - Rospo,2.2
317,2019-02-25T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,1.7
318,2019-02-08T11:05:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,100.0
319,2019-01-24T10:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,100.0
320,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,15.0
321,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,12.9
322,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,24.8
323,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,6.7
324,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,10.4
325,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,2.1
326,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,0.7
327,2019-01-30T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,4.9
328,2019-01-31T09:40:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
329,2019-01-31T09:15:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
330,2019-02-15T08:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,100.0
331,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,19.0
332,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Fragolino,1.1
333,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,13.6
334,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,18.1
335,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Scorfano rosso,0.7
336,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,0.5
337,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,0.7
338,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,18.7
339,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,2.3
340,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,4.7
341,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,0.5
342,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,1.1
343,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,3.6
344,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Pannocchia, Canocchia,0.3
345,2019-02-07T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,2.8
346,2019-02-05T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,28.6
347,2019-02-05T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,7.4
348,2019-02-05T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,17.5
349,2019-02-05T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,0.7
350,2019-02-05T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,11.0
351,2019-02-05T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,2.8
352,2019-02-05T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,6.3
353,2019-02-22T09:05:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,80.0
354,2019-02-04T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,6.4
355,2019-02-04T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,12.1
356,2019-02-04T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,19.6
357,2019-02-04T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,1.3
358,2019-02-04T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,3.0
359,2019-02-04T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,3.8
360,2019-02-04T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,3.3
361,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,5.6
362,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,5.3
363,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,28.1
364,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,2.1
365,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,1.9
366,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,1.4
367,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,0.9
368,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Tracina drago ,1.4
369,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,0.7
370,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,3.5
371,2019-02-12T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,6.3
372,2019-02-22T08:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,80.0
373,2019-02-21T09:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,100.0
374,2019-02-01T09:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,100.0
375,2019-01-29T11:50:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,10.0
376,2019-01-29T11:50:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Merluzzo carbonaro ,10.0
377,2019-01-29T11:50:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Seppia comune,5.0
378,2019-01-29T11:50:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Triglia di fango,5.0
379,2019-01-29T11:50:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Polpo di scoglio ,5.0
380,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,16.2
381,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,4.4
382,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,9.2
383,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Scorfano rosso,0.2
384,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,0.1
385,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,0.2
386,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,8.3
387,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,2.3
388,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Tracina drago ,3.0
389,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,3.0
390,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,0.1
391,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,1.7
392,2019-02-06T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,3.0
393,2019-01-24T10:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
394,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,28.5
395,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,12.7
396,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,8.5
397,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,3.7
398,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,0.7
399,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,3.0
400,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,2.4
401,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,3.6
402,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,7.0
403,2019-02-20T15:30:00.000Z,ANZIO,41.45,12.616667,Rana pescatrice - Rospo,2.1
404,2019-02-01T09:15:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
405,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,25.0
406,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,3.4
407,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,5.3
408,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Scorfano rosso,0.5
409,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,0.4
410,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,0.5
411,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,19.9
412,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,2.4
413,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,6.5
414,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,1.1
415,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,2.7
416,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,1.8
417,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,5.9
418,2019-02-21T15:30:00.000Z,ANZIO,41.45,12.616667,Rana pescatrice - Rospo,1.7
419,2019-01-31T09:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
420,2019-02-01T10:10:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
421,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,12.7
422,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Fragolino,0.3
423,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,8.1
424,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,9.4
425,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,2.3
426,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,12.1
427,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,4.0
428,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,2.3
429,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,0.8
430,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,1.0
431,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,6.3
432,2019-02-22T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,2.7
433,2019-01-31T08:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,80.0
434,2019-02-15T09:10:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,50.0
435,2019-01-24T10:35:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
436,2019-01-31T10:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
437,2019-03-14T09:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
438,2019-03-07T08:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
439,2019-03-07T10:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
440,2019-03-15T08:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,120.0
441,2019-03-01T10:15:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
442,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,5.5
443,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,7.3
444,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Scorfano rosso,0.3
445,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,6.7
446,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,0.3
447,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,5.6
448,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,0.4
449,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Triglia di fango,1.0
450,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,2.1
451,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,0.2
452,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,2.2
453,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,0.3
454,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,3.2
455,2019-03-19T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,4.1
456,2019-03-07T08:10:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
457,2019-02-28T09:15:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,50.0
458,2019-03-01T07:45:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,50.0
459,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,8.0
460,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,8.4
461,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,14.1
462,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,3.8
463,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,6.2
464,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,1.3
465,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,7.1
466,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,1.0
467,2019-03-13T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,3.4
468,2019-03-26T08:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
469,2019-02-28T10:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,30.0
470,2019-03-15T10:10:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,10.0
471,2019-03-26T07:10:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,30.0
472,2019-03-08T09:15:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,60.0
473,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,28.8
474,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,13.4
475,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,5.6
476,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,1.2
477,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Merluzzo argentato - Nasello,1.1
478,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,8.9
479,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,1.1
480,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,3.7
481,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,1.6
482,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,2.9
483,2019-02-27T15:30:00.000Z,ANZIO,41.45,12.616667,Rana pescatrice - Rospo,3.7
484,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Cuore,8.4
485,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,1.5
486,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,1.9
487,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Suacia,7.6
488,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,1.0
489,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,1.5
490,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,1.1
491,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,0.7
492,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,0.7
493,2019-03-20T12:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,1.9
494,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,19.0
495,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,1.3
496,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,7.1
497,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,2.3
498,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,5.1
499,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,0.7
500,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Tracina drago ,3.2
501,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,3.2
502,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,1.3
503,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Capone lira,0.5
504,2019-03-08T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,0.5
505,2019-03-15T12:10:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,100.0
506,2019-02-22T08:30:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,50.0
507,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,23.6
508,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,13.3
509,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,3.8
510,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,0.8
511,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,10.0
512,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,3.4
513,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,3.6
514,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,1.2
515,2019-03-04T15:30:00.000Z,ANZIO,41.45,12.616667,Moscardino bianco,1.1
516,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Cuore,28.9
517,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Murice ,24.7
518,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Seppia comune,5.1
519,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Scorfano rosso,0.6
520,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Sogliola,2.9
521,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Mazzancolla ,0.6
522,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Suacia,20.4
523,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Pesce prete,8.2
524,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Trachinus spp,6.5
525,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Rombo liscio,3.8
526,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Razza stellata,14.2
527,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Rana pescatrice - Rospo,1.7
528,2019-03-01T15:30:00.000Z,ANZIO,41.45,12.616667,Polpo di scoglio ,1.4
529,2019-03-08T08:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,50.0
530,2019-03-08T10:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,50.0
531,2019-02-21T09:45:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,50.0
532,2019-03-07T08:00:00.000Z,MARGHERITA DI SAVOIA,41.366665000000005,16.133333,Cuore,70.0
533,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Salmone atlantico ,2.0
534,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Cappellano o busbana ,36.0
535,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Gambero bianco, gambero rosa mediterraneo,152.0
536,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Merluzzo argentato - Nasello,13.0
537,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Pesce prete,2.0
538,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Triglia di fango,31.0
539,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Totano gigante,6.0
540,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Argentina,3.0
541,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Linguattola,1.0
542,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Seppiola ,3.0
543,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Seppietta ,2.0
544,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Moscardino bianco,3.0
545,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Sugarello maggiore,4.0
546,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Razza stellata,1.0
547,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Caviglione,2.0
548,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Pannocchia, Canocchia,16.0
549,2019-01-15T18:45:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Calamaretto ,2.0
550,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Salmone atlantico ,1.0
551,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Brotola apoda,37.0
552,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Gambero bianco, gambero rosa mediterraneo,122.0
553,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Merluzzo argentato - Nasello,21.0
554,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Suacia,7.0
555,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Pesce prete,3.0
556,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Triglia di fango,34.0
557,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Totano gigante,12.0
558,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Argentina,4.0
559,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Linguattola,5.0
560,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Seppiola ,3.0
561,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Seppietta ,2.0
562,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Moscardino bianco,30.0
563,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Capone coccio,3.0
564,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Razza stellata,2.0
565,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Pannocchia, Canocchia,27.0
566,2019-01-10T19:30:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Calamaretto ,14.0
567,2019-01-14T17:00:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Salmone atlantico ,2.0
568,2019-01-14T17:00:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Brotola apoda,35.0
569,2019-01-14T17:00:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Gambero bianco, gambero rosa mediterraneo,164.0
570,2019-01-14T17:00:00.000Z,PORTO SANTO STEFANO,42.416668,11.116667,Merluzzo argentato - Nasello,18.0
