,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
40035,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,3426040
40041,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,1080
40078,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,52075
40080,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,700
40098,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,SWEEATOES,batata o patata dolce ,2018,2018,16500
40135,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,690350
40157,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,7780
40166,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,1260
40191,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,9282
40207,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,41635
40242,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,1282500
40255,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,82098
40329,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,4637
40338,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,1100
40349,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,34209
40361,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,17168
40380,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,90
40388,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,616
40406,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,78000
40427,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,276603
40442,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,240
40452,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,8410
40462,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,474
40480,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,71277
40524,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,56310
40526,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,10200
40632,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,16800
40698,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,494922
40717,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,2550
40723,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,76218
40782,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,2593
40812,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,228180
40919,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,122870
40951,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,316243
40957,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,29200
40992,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,33621
41035,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,300
41059,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,9930
41061,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,661763
41238,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,9367
41260,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,150
41268,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,122204
41311,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,42525
41344,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,947867
41429,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,398713
41458,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,14715
41473,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,60340
41524,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,470
41526,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,15951
41606,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,4184
41648,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,58408
41674,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,510
41771,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,1810
41829,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,1977
41852,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,855
41937,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,749265
41942,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,23297
41969,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,180
41981,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,124
42034,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,1480
42048,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,102320
42123,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,96110
42125,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,5664
42214,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,4000
42244,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,172460
42254,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,92550
42258,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,1190
42301,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,1620
42399,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,2957
42421,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,800
42446,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,16534
42452,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,15006
42501,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,8010
42511,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,138162
42553,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,1640
42623,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,79
42632,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,6942
42733,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,9187
42741,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,224930
42769,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,69
42826,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,15505
42852,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,4100
42904,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,3100
42969,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,16609
42975,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,554
43147,ITC2,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,64000
43158,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,114141
43224,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,47012
43226,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,1156
43281,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,142
43300,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,2133592
43433,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,68764
43489,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,724970
43510,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,4699
43527,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,27799
43531,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,4770
43607,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,18235
43685,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,9780
43737,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,91720
43741,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,793
43830,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,10550
43837,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,13684970
43847,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,1970
43888,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,50108
43963,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,132
44050,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,717
44071,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,453300
44084,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,6450
44136,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,12933
44138,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,250316
44169,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,24480
44186,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,4044
44201,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,14072
44364,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,7330
44412,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,37242
44426,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,1240
44428,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,2440
44431,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,282135
44433,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,192000
44461,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,6580
44521,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,220530
44535,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,1125
44601,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,2002655
44632,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,301110
44641,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,200
44718,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,2712
44773,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,7900
44781,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,1691854
44858,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,25
44864,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,100
44950,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,34240
44953,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,3000
45003,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,200
45100,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,3048
45123,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,32338
45175,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,880
45205,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,12679
45233,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,26160
45259,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,459010
45312,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,180
45321,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,74
45325,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,7545
45357,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,42848
45372,ITC2,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,31000
45416,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,885
45463,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,18000
45526,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,1404170
45545,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,46000
45547,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,48718
45564,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,1070000
45627,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,1933
45643,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,500
45660,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,780
45720,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,6200
45747,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,760
45780,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,6000
45793,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,6095665
45802,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,100
45920,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,409
45922,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,102399
45960,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,75848
45965,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,502720
45969,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,75175
45979,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,10400
46019,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,2220
46072,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,810
46077,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,17293
46085,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,120
46089,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,259334
46112,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,2690
46159,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,3967
46164,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,9720
46191,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,27800
46219,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,57185
46225,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,7000
46241,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,1600
46324,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,5600
46326,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,106139
46362,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,69636
46367,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,510380
46369,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,282
46401,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,652580
46416,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,17500
46436,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,870
46526,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,117262
46532,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,21811
46620,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,1900
46704,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,2095
46721,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,56662
46888,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,153
46908,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,646951
46918,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,6366
46922,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,41434
46959,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,16585
47035,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,230
47164,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,29350
47170,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,26
47274,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,10628
47355,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,91951
47424,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,2739
47482,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,159776
47492,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,360
47542,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,10765
47547,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,620
47602,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,16671
47614,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,3697
47626,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,790
47667,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,4100
47700,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,6850
47733,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,267500
47741,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,3310
47766,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,6000
47851,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,200
47861,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,29200
47926,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,560
47949,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,47560
47989,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,624
48008,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,1599
48029,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,167600
48045,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,4100
48063,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,26330
48098,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,1320
48127,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,84109
48238,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,85092
48381,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,38759
48396,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,547970
48398,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,16598
